Airlines_Name,Airline_Code,Flight_Number,Cabin_Class,Aircraft_Type,Departure_Time,Departure_Port,Arrival_Time,Arrival_Port,Duration_Time,Stop,Fare,Departure_Port_Name,Arrival_Port_Name
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,23:00:00,Hyderabad,09:05:00,1,7806,Maharaja Bir Bikram Airport,Rajiv Gandhi International Airport
IndiGo,6E,6764,ECONOMY,Airbus A321,14:35:00,Agartala,19:25:00,Hyderabad,04:50:00,1,8382,Maharaja Bir Bikram Airport,Rajiv Gandhi International Airport
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,22:55:00,Hyderabad,11:25:00,2,24996,Maharaja Bir Bikram Airport,Rajiv Gandhi International Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,19:15:00,Visakhapatnam,05:20:00,1,6060,Maharaja Bir Bikram Airport,Visakhapatnam International Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,19:15:00,Visakhapatnam,06:40:00,1,6060,Maharaja Bir Bikram Airport,Visakhapatnam International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,18:45:00,Visakhapatnam,07:50:00,1,6060,Maharaja Bir Bikram Airport,Visakhapatnam International Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,19:15:00,Visakhapatnam,07:55:00,1,6060,Maharaja Bir Bikram Airport,Visakhapatnam International Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,19:15:00,Visakhapatnam,10:25:00,1,6536,Maharaja Bir Bikram Airport,Visakhapatnam International Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,20:15:00,Raipur,06:20:00,1,6361,Maharaja Bir Bikram Airport,Swami Vivekananda Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,20:15:00,Raipur,07:40:00,1,6361,Maharaja Bir Bikram Airport,Swami Vivekananda Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,20:15:00,Raipur,08:55:00,1,6361,Maharaja Bir Bikram Airport,Swami Vivekananda Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,10:15:00,Port Blair,01:35:00,2,16230,Maharaja Bir Bikram Airport,Veer Savarkar International Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,10:15:00,Port Blair,14:55:00,2,20820,Maharaja Bir Bikram Airport,Veer Savarkar International Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,21:20:00,Indore,07:25:00,1,7415,Maharaja Bir Bikram Airport,Devi Ahilya Bai Holkar Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,21:30:00,Indore,10:35:00,1,8025,Maharaja Bir Bikram Airport,Devi Ahilya Bai Holkar Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,21:20:00,Indore,08:45:00,1,8444,Maharaja Bir Bikram Airport,Devi Ahilya Bai Holkar Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,21:20:00,Indore,10:00:00,1,8444,Maharaja Bir Bikram Airport,Devi Ahilya Bai Holkar Airport
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,11:50:00,Indore,01:00:00,2,11498,Maharaja Bir Bikram Airport,Devi Ahilya Bai Holkar Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,07:10:00,Indore,11:50:00,2,12092,Maharaja Bir Bikram Airport,Devi Ahilya Bai Holkar Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,19:25:00,Bhubaneswar,05:30:00,1,5918,Maharaja Bir Bikram Airport,Biju Patnaik International Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,19:25:00,Bhubaneswar,06:50:00,1,5918,Maharaja Bir Bikram Airport,Biju Patnaik International Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,19:25:00,Bhubaneswar,08:05:00,1,5918,Maharaja Bir Bikram Airport,Biju Patnaik International Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,17:05:00,Bhubaneswar,08:15:00,1,6423,Maharaja Bir Bikram Airport,Biju Patnaik International Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,17:05:00,Bhubaneswar,08:40:00,1,6423,Maharaja Bir Bikram Airport,Biju Patnaik International Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,08:00:00,Bhubaneswar,12:40:00,2,13474,Maharaja Bir Bikram Airport,Biju Patnaik International Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,20:05:00,Bhubaneswar,11:25:00,2,14229,Maharaja Bir Bikram Airport,Biju Patnaik International Airport
Air India Express,IX,1591,ECONOMY,Boeing 737,08:40:00,Agartala,17:30:00,Jaipur,08:50:00,2,6250,Maharaja Bir Bikram Airport,Jaipur International Airport
Air India Express,IX,1571,ECONOMY,Airbus A320,19:20:00,Agartala,09:20:00,Jaipur,14:00:00,1,6625,Maharaja Bir Bikram Airport,Jaipur International Airport
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,18:05:00,Jaipur,06:35:00,1,7050,Maharaja Bir Bikram Airport,Jaipur International Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,13:50:00,Jaipur,05:00:00,1,8261,Maharaja Bir Bikram Airport,Jaipur International Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,13:50:00,Jaipur,05:25:00,1,8261,Maharaja Bir Bikram Airport,Jaipur International Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,18:25:00,Jaipur,05:50:00,1,8261,Maharaja Bir Bikram Airport,Jaipur International Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,18:25:00,Jaipur,07:05:00,1,8261,Maharaja Bir Bikram Airport,Jaipur International Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,18:25:00,Jaipur,04:30:00,1,11280,Maharaja Bir Bikram Airport,Jaipur International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,22:05:00,Jaipur,11:10:00,1,11915,Maharaja Bir Bikram Airport,Jaipur International Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,23:10:00,Jaipur,14:30:00,2,13174,Maharaja Bir Bikram Airport,Jaipur International Airport
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,12:25:00,Guwahati,00:55:00,0,1799,Maharaja Bir Bikram Airport,Lokpriya Gopinath Bordoloi International Airport
AkasaAir,QP,1324,ECONOMY,Boeing 737,15:10:00,Agartala,16:10:00,Guwahati,01:00:00,0,1893,Maharaja Bir Bikram Airport,Lokpriya Gopinath Bordoloi International Airport
IndiGo,6E,6764,ECONOMY,Airbus A321,14:35:00,Agartala,15:30:00,Guwahati,00:55:00,0,1885,Maharaja Bir Bikram Airport,Lokpriya Gopinath Bordoloi International Airport
Air India Express,IX,1591,ECONOMY,Boeing 737,08:40:00,Agartala,14:55:00,Guwahati,06:15:00,1,4644,Maharaja Bir Bikram Airport,Lokpriya Gopinath Bordoloi International Airport
IndiGo,6E,6069,ECONOMY,Airbus A320,19:00:00,Agartala,22:35:00,Guwahati,03:35:00,1,6152,Maharaja Bir Bikram Airport,Lokpriya Gopinath Bordoloi International Airport
IndiGo,6E,6519,ECONOMY,Airbus A320,17:15:00,Agartala,22:35:00,Guwahati,05:20:00,1,6152,Maharaja Bir Bikram Airport,Lokpriya Gopinath Bordoloi International Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,22:35:00,Guwahati,08:40:00,1,6152,Maharaja Bir Bikram Airport,Lokpriya Gopinath Bordoloi International Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,22:35:00,Guwahati,10:00:00,1,6152,Maharaja Bir Bikram Airport,Lokpriya Gopinath Bordoloi International Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,17:30:00,Guwahati,06:10:00,1,6384,Maharaja Bir Bikram Airport,Lokpriya Gopinath Bordoloi International Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,17:30:00,Guwahati,08:40:00,1,6384,Maharaja Bir Bikram Airport,Lokpriya Gopinath Bordoloi International Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,17:30:00,Guwahati,09:05:00,1,6384,Maharaja Bir Bikram Airport,Lokpriya Gopinath Bordoloi International Airport
IndiGo,6E,524,ECONOMY,Airbus A320,13:05:00,Agartala,14:10:00,Imphal,01:05:00,0,3015,Maharaja Bir Bikram Airport,Imphal International Airport
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,17:15:00,Imphal,05:45:00,1,3436,Maharaja Bir Bikram Airport,Imphal International Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,15:20:00,Imphal,04:00:00,1,6028,Maharaja Bir Bikram Airport,Imphal International Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,15:20:00,Imphal,06:30:00,1,6028,Maharaja Bir Bikram Airport,Imphal International Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,15:20:00,Imphal,06:55:00,1,6028,Maharaja Bir Bikram Airport,Imphal International Airport
IndiGo,6E,2306,ECONOMY,Airbus A321,15:30:00,Agartala,21:30:00,Lucknow,06:00:00,1,5199,Maharaja Bir Bikram Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,20:25:00,Lucknow,06:30:00,1,5199,Maharaja Bir Bikram Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,20:25:00,Lucknow,07:50:00,1,7260,Maharaja Bir Bikram Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,20:25:00,Lucknow,09:05:00,1,7260,Maharaja Bir Bikram Airport,Chaudhary Charan Singh International Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,19:55:00,Lucknow,11:15:00,2,11503,Maharaja Bir Bikram Airport,Chaudhary Charan Singh International Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,19:55:00,Lucknow,00:35:00,2,11503,Maharaja Bir Bikram Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,525,ECONOMY,Airbus A320,16:45:00,Agartala,22:15:00,Mangalore,05:30:00,1,10235,Maharaja Bir Bikram Airport,Mangalore International Airport
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,08:10:00,Mangalore,20:40:00,2,11999,Maharaja Bir Bikram Airport,Mangalore International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,20:30:00,Mangalore,09:35:00,1,13916,Maharaja Bir Bikram Airport,Mangalore International Airport
Air India Express,IX,1591,ECONOMY,Boeing 737,08:40:00,Agartala,21:20:00,Chennai,12:40:00,1,7269,Maharaja Bir Bikram Airport,Chennai International Airport
Air India Express,IX,1571,ECONOMY,Airbus A320,19:20:00,Agartala,09:10:00,Chennai,13:50:00,1,7269,Maharaja Bir Bikram Airport,Chennai International Airport
IndiGo,6E,6069,ECONOMY,Airbus A320,19:00:00,Agartala,23:30:00,Chennai,04:30:00,1,7389,Maharaja Bir Bikram Airport,Chennai International Airport
IndiGo,6E,6519,ECONOMY,Airbus A320,17:15:00,Agartala,23:30:00,Chennai,06:15:00,1,7389,Maharaja Bir Bikram Airport,Chennai International Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,23:30:00,Chennai,09:35:00,1,7389,Maharaja Bir Bikram Airport,Chennai International Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,23:30:00,Chennai,10:55:00,1,7389,Maharaja Bir Bikram Airport,Chennai International Airport
IndiGo,6E,6705,ECONOMY,Airbus A320,20:20:00,Agartala,07:25:00,Chennai,11:05:00,1,7389,Maharaja Bir Bikram Airport,Chennai International Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,17:20:00,Chennai,06:00:00,1,8716,Maharaja Bir Bikram Airport,Chennai International Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,17:20:00,Chennai,08:30:00,1,8716,Maharaja Bir Bikram Airport,Chennai International Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,17:20:00,Chennai,08:55:00,1,8716,Maharaja Bir Bikram Airport,Chennai International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,17:25:00,Chennai,06:30:00,1,9135,Maharaja Bir Bikram Airport,Chennai International Airport
IndiGo,6E,6764,ECONOMY,Airbus A321,14:35:00,Agartala,19:45:00,Chennai,05:10:00,1,21957,Maharaja Bir Bikram Airport,Chennai International Airport
IndiGo,6E,6705,ECONOMY,Airbus A320,20:20:00,Agartala,03:20:00,Pune,07:00:00,1,7822,Maharaja Bir Bikram Airport,Pune Airport
IndiGo,6E,6069,ECONOMY,Airbus A320,19:00:00,Agartala,03:20:00,Pune,08:20:00,1,7822,Maharaja Bir Bikram Airport,Pune Airport
IndiGo,6E,6519,ECONOMY,Airbus A320,17:15:00,Agartala,03:20:00,Pune,10:05:00,1,7822,Maharaja Bir Bikram Airport,Pune Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,23:20:00,Pune,09:25:00,1,8723,Maharaja Bir Bikram Airport,Pune Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,23:20:00,Pune,10:45:00,1,8723,Maharaja Bir Bikram Airport,Pune Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,22:00:00,Pune,11:05:00,1,9667,Maharaja Bir Bikram Airport,Pune Airport
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,17:25:00,Pune,00:00.0:00,2,10431,Maharaja Bir Bikram Airport,Pune Airport
IndiGo,6E,6764,ECONOMY,Airbus A321,14:35:00,Agartala,02:50:00,Pune,12:15:00,2,11242,Maharaja Bir Bikram Airport,Pune Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,16:10:00,Ahmedabad,04:50:00,1,7609,Maharaja Bir Bikram Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,18:55:00,Ahmedabad,05:00:00,1,7609,Maharaja Bir Bikram Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,6069,ECONOMY,Airbus A320,19:00:00,Agartala,00:15:00,Ahmedabad,05:15:00,1,7609,Maharaja Bir Bikram Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,18:55:00,Ahmedabad,06:20:00,1,7609,Maharaja Bir Bikram Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,6519,ECONOMY,Airbus A320,17:15:00,Agartala,00:15:00,Ahmedabad,07:00:00,1,7609,Maharaja Bir Bikram Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,16:10:00,Ahmedabad,07:20:00,1,7609,Maharaja Bir Bikram Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,16:10:00,Ahmedabad,07:45:00,1,7609,Maharaja Bir Bikram Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,2306,ECONOMY,Airbus A321,15:30:00,Agartala,00:45:00,Ahmedabad,09:15:00,1,8872,Maharaja Bir Bikram Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,6764,ECONOMY,Airbus A321,14:35:00,Agartala,19:50:00,Ahmedabad,05:15:00,1,8972,Maharaja Bir Bikram Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,19:40:00,Ahmedabad,11:00:00,2,10664,Maharaja Bir Bikram Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,11:40:00,Ahmedabad,16:20:00,2,10664,Maharaja Bir Bikram Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,525,ECONOMY,Airbus A320,16:45:00,Agartala,21:55:00,Kozhikode,05:10:00,1,9929,Maharaja Bir Bikram Airport,Calicut International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,19:55:00,Kozhikode,09:00:00,1,9929,Maharaja Bir Bikram Airport,Calicut International Airport
IndiGo,6E,406,ECONOMY,Airbus A320,09:55:00,Raipur,11:45:00,Bengaluru,01:50:00,0,5215,Swami Vivekananda Airport,Kempegowda International Airport
IndiGo,6E,979,ECONOMY,Airbus A321,19:55:00,Raipur,21:55:00,Bengaluru,02:00:00,0,5215,Swami Vivekananda Airport,Kempegowda International Airport
IndiGo,6E,7249,ECONOMY,Alenia ATR 42,20:45:00,Raipur,01:30:00,Bengaluru,04:45:00,1,5850,Swami Vivekananda Airport,Kempegowda International Airport
IndiGo,6E,7354,ECONOMY,Alenia ATR 42,18:50:00,Raipur,01:30:00,Bengaluru,06:40:00,1,5850,Swami Vivekananda Airport,Kempegowda International Airport
IndiGo,6E,2002,ECONOMY,Airbus A321,21:40:00,Raipur,08:00:00,Bengaluru,10:20:00,1,6029,Swami Vivekananda Airport,Kempegowda International Airport
IndiGo,6E,473,ECONOMY,Airbus A320,11:10:00,Raipur,19:05:00,Bengaluru,07:55:00,1,6373,Swami Vivekananda Airport,Kempegowda International Airport
IndiGo,6E,7295,ECONOMY,Alenia ATR 42,09:05:00,Raipur,19:20:00,Bengaluru,10:15:00,1,6486,Swami Vivekananda Airport,Kempegowda International Airport
Air India,AI,2798,ECONOMY,Airbus 32N,20:25:00,Raipur,02:55:00,Bengaluru,06:30:00,1,10804,Swami Vivekananda Airport,Kempegowda International Airport
Air India,AI,2794,ECONOMY,Airbus 32N,08:10:00,Raipur,14:55:00,Bengaluru,06:45:00,1,12641,Swami Vivekananda Airport,Kempegowda International Airport
Air India,AI,2798,ECONOMY,Airbus 32N,20:25:00,Raipur,22:20:00,Delhi,01:55:00,0,4850,Swami Vivekananda Airport,Indira Gandhi International Airport
IndiGo,6E,5347,ECONOMY,Airbus A320,21:30:00,Raipur,23:25:00,Delhi,01:55:00,0,4777,Swami Vivekananda Airport,Indira Gandhi International Airport
Air India,AI,2794,ECONOMY,Airbus 32N,08:10:00,Raipur,09:45:00,Delhi,01:35:00,0,4999,Swami Vivekananda Airport,Indira Gandhi International Airport
IndiGo,6E,6313,ECONOMY,Airbus A321,14:55:00,Raipur,17:05:00,Delhi,02:10:00,0,4987,Swami Vivekananda Airport,Indira Gandhi International Airport
IndiGo,6E,6522,ECONOMY,Airbus A320,16:55:00,Raipur,23:30:00,Delhi,06:35:00,1,5040,Swami Vivekananda Airport,Indira Gandhi International Airport
IndiGo,6E,6194,ECONOMY,Airbus A320,13:40:00,Raipur,20:35:00,Delhi,06:55:00,1,5435,Swami Vivekananda Airport,Indira Gandhi International Airport
IndiGo,6E,2191,ECONOMY,Airbus A321,09:15:00,Raipur,11:10:00,Delhi,01:55:00,0,6142,Swami Vivekananda Airport,Indira Gandhi International Airport
IndiGo,6E,7296,ECONOMY,Alenia ATR 42,12:50:00,Raipur,21:20:00,Delhi,08:30:00,1,6350,Swami Vivekananda Airport,Indira Gandhi International Airport
IndiGo,6E,6219,ECONOMY,Airbus A320,10:30:00,Raipur,21:20:00,Delhi,10:50:00,1,6350,Swami Vivekananda Airport,Indira Gandhi International Airport
IndiGo,6E,885,ECONOMY,Airbus A320,18:55:00,Raipur,20:45:00,Goa,01:50:00,0,5971,Swami Vivekananda Airport,Goa Dabolim Airport
IndiGo,6E,473,ECONOMY,Airbus A320,11:10:00,Raipur,16:35:00,Goa,05:25:00,1,6232,Swami Vivekananda Airport,Goa Dabolim Airport
IndiGo,6E,7249,ECONOMY,Alenia ATR 42,20:45:00,Raipur,06:40:00,Goa,09:55:00,1,6232,Swami Vivekananda Airport,Goa Dabolim Airport
IndiGo,6E,5191,ECONOMY,Airbus A320,17:55:00,Raipur,22:25:00,Goa,04:30:00,1,6366,Swami Vivekananda Airport,Goa Dabolim Airport
IndiGo,6E,594,ECONOMY,Airbus A321,08:45:00,Raipur,15:25:00,Goa,06:40:00,1,6366,Swami Vivekananda Airport,Goa Dabolim Airport
IndiGo,6E,5049,ECONOMY,Airbus A320,22:00:00,Raipur,06:00:00,Goa,08:00:00,1,7597,Swami Vivekananda Airport,Goa Dabolim Airport
Air India,AI,2798,ECONOMY,Airbus 32N,20:25:00,Raipur,02:15:00,Goa,05:50:00,1,8466,Swami Vivekananda Airport,Goa Dabolim Airport
IndiGo,6E,6219,ECONOMY,Airbus A320,10:30:00,Raipur,14:05:00,Goa,03:35:00,1,8562,Swami Vivekananda Airport,Goa Dabolim Airport
Air India,AI,2794,ECONOMY,Airbus 32N,08:10:00,Raipur,13:30:00,Goa,05:20:00,1,11302,Swami Vivekananda Airport,Goa Dabolim Airport
IndiGo,6E,2191,ECONOMY,Airbus A321,09:15:00,Raipur,14:50:00,Ayodhya,05:35:00,1,10501,Swami Vivekananda Airport,Maharishi Valmiki International Airport
IndiGo,6E,594,ECONOMY,Airbus A321,08:45:00,Raipur,16:45:00,Ayodhya,08:00:00,1,10675,Swami Vivekananda Airport,Maharishi Valmiki International Airport
IndiGo,6E,473,ECONOMY,Airbus A320,11:10:00,Raipur,16:50:00,Nasik,05:40:00,1,6458,Swami Vivekananda Airport,Nashik Airport (Ozar)
IndiGo,6E,885,ECONOMY,Airbus A320,18:55:00,Raipur,22:40:00,Cochin,03:45:00,1,6476,Swami Vivekananda Airport,Cochin International Airport
IndiGo,6E,406,ECONOMY,Airbus A320,09:55:00,Raipur,16:30:00,Cochin,06:35:00,1,7471,Swami Vivekananda Airport,Cochin International Airport
IndiGo,6E,473,ECONOMY,Airbus A320,11:10:00,Raipur,20:20:00,Cochin,09:10:00,1,8280,Swami Vivekananda Airport,Cochin International Airport
Air India,AI,2798,ECONOMY,Airbus 32N,20:25:00,Raipur,14:35:00,Cochin,18:10:00,1,12229,Swami Vivekananda Airport,Cochin International Airport
Air India,AI,2794,ECONOMY,Airbus 32N,08:10:00,Raipur,14:35:00,Cochin,06:25:00,1,12378,Swami Vivekananda Airport,Cochin International Airport
IndiGo,6E,669,ECONOMY,Airbus A320,07:55:00,Raipur,11:55:00,Gaya,04:00:00,1,7956,Swami Vivekananda Airport,Gaya International Airport
IndiGo,6E,2191,ECONOMY,Airbus A321,09:15:00,Raipur,16:30:00,Gaya,07:15:00,1,10224,Swami Vivekananda Airport,Gaya International Airport
Air India,AI,2798,ECONOMY,Airbus 32N,20:25:00,Raipur,05:45:00,Bhopal,09:20:00,1,7456,Swami Vivekananda Airport,Raja Bhoj International Airport
Air India,AI,2794,ECONOMY,Airbus 32N,08:10:00,Raipur,05:45:00,Bhopal,21:35:00,1,7605,Swami Vivekananda Airport,Raja Bhoj International Airport
IndiGo,6E,473,ECONOMY,Airbus A320,11:10:00,Raipur,21:00:00,Bhopal,09:50:00,1,9331,Swami Vivekananda Airport,Raja Bhoj International Airport
IndiGo,6E,5347,ECONOMY,Airbus A320,21:30:00,Raipur,06:55:00,Amritsar,09:25:00,1,5117,Swami Vivekananda Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,2191,ECONOMY,Airbus A321,09:15:00,Raipur,19:35:00,Amritsar,10:20:00,1,5117,Swami Vivekananda Airport,Sri Guru Ram Dass Jee International Airport
Air India,AI,2798,ECONOMY,Airbus 32N,20:25:00,Raipur,06:00:00,Amritsar,09:35:00,1,6205,Swami Vivekananda Airport,Sri Guru Ram Dass Jee International Airport
Air India,AI,2794,ECONOMY,Airbus 32N,08:10:00,Raipur,19:20:00,Amritsar,11:10:00,1,6205,Swami Vivekananda Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,473,ECONOMY,Airbus A320,11:10:00,Raipur,18:30:00,Amritsar,07:20:00,1,8279,Swami Vivekananda Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,7296,ECONOMY,Alenia ATR 42,12:50:00,Raipur,19:05:00,Nagpur,06:15:00,1,7399,Swami Vivekananda Airport,Dr. Babasaheb Ambedkar International Airport
IndiGo,6E,6219,ECONOMY,Airbus A320,10:30:00,Raipur,19:05:00,Nagpur,08:35:00,1,7399,Swami Vivekananda Airport,Dr. Babasaheb Ambedkar International Airport
IndiGo,6E,473,ECONOMY,Airbus A320,11:10:00,Raipur,21:35:00,Nagpur,10:25:00,1,7882,Swami Vivekananda Airport,Dr. Babasaheb Ambedkar International Airport
IndiGo,6E,7249,ECONOMY,Alenia ATR 42,20:45:00,Raipur,08:00:00,Nagpur,11:15:00,1,7882,Swami Vivekananda Airport,Dr. Babasaheb Ambedkar International Airport
